1750675007.265399,41500.0,-0.39603176712989807,4.599844455718994,1.0415685176849365,0.007438473869115114,-0.6955397129058838,0.03139102831482887,0.7177631258964539
1750675007.2673385,41500.0,-0.39603176712989807,4.599844455718994,1.0415685176849365,0.007438473869115114,-0.6955397129058838,0.03139102831482887,0.7177631258964539
1750675007.296065,41500.0,-0.39603176712989807,4.599844455718994,1.0415685176849365,0.007438473869115114,-0.6955397129058838,0.03139102831482887,0.7177631258964539
1750675007.3487914,41500.0,-0.4168733060359955,4.451939582824707,1.0547800064086914,0.5344370007514954,0.4071035087108612,-0.5953367948532104,0.4407016932964325
1750675007.3535504,41500.0,-0.4168733060359955,4.451939582824707,1.0547800064086914,0.5344370007514954,0.4071035087108612,-0.5953367948532104,0.4407016932964325
1750675007.3544612,41500.0,-0.4168733060359955,4.451939582824707,1.0547800064086914,0.5344370007514954,0.4071035087108612,-0.5953367948532104,0.4407016932964325
1750675007.3579862,41500.0,-0.41892027854919434,4.437091827392578,1.0534474849700928,0.5159184336662292,0.4306049048900604,-0.5857711434364319,0.4530782401561737
1750675007.3615637,41500.0,-0.41892027854919434,4.437091827392578,1.0534474849700928,0.5159184336662292,0.4306049048900604,-0.5857711434364319,0.4530782401561737
1750675007.3632472,41500.0,-0.41892027854919434,4.437091827392578,1.0534474849700928,0.5159184336662292,0.4306049048900604,-0.5857711434364319,0.4530782401561737
1750675007.3739963,41500.0,-0.41738951206207275,4.399622440338135,1.043287992477417,0.000942793267313391,-0.6923326849937439,0.04084377735853195,0.7204209566116333
1750675007.3752315,41500.0,-0.41738951206207275,4.399622440338135,1.043287992477417,0.000942793267313391,-0.6923326849937439,0.04084377735853195,0.7204209566116333
1750675007.3777375,41500.0,-0.41738951206207275,4.399622440338135,1.043287992477417,0.000942793267313391,-0.6923326849937439,0.04084377735853195,0.7204209566116333
1750675007.3821466,41500.0,-0.4201614260673523,4.3839287757873535,1.0442625284194946,0.011449432000517845,-0.7017835378646851,0.0416850782930851,0.7110774517059326
1750675007.3837187,41500.0,-0.4201614260673523,4.3839287757873535,1.0442625284194946,0.011449432000517845,-0.7017835378646851,0.0416850782930851,0.7110774517059326
1750675007.3872743,41500.0,-0.4201614260673523,4.3839287757873535,1.0442625284194946,0.011449432000517845,-0.7017835378646851,0.0416850782930851,0.7110774517059326
1750675007.3904388,41500.0,-0.4224874973297119,4.368309020996094,1.0438495874404907,0.010556591674685478,-0.6995242834091187,0.04273417592048645,0.7132518291473389
